source,segment,feature,column_name,hypothesis_tested,outliers_removed,mc_iterations,significant_ttest (mean_p<0.05),roc_positive_class_for_metrics,n_ACM_initial,n_healthy_initial,p_value_mean,p_value_ui_lower,p_value_ui_upper,t_stat_mean,t_stat_ui_lower,t_stat_ui_upper,threshold_mean,threshold_ui_lower,threshold_ui_upper,sensitivity_mean,sensitivity_ui_lower,sensitivity_ui_upper,specificity_mean,specificity_ui_lower,specificity_ui_upper,f1_score_mean,f1_score_ui_lower,f1_score_ui_upper,auc_mean,auc_ui_lower,auc_ui_upper,projection,sensor_or_region,q_value_fdr,significant_fdr_q<0.05,robust_after_fdr_and_mc_ui
F1_yz,T,Area_Hull,t_Area_Hull,not_equal,False,5000,False,Healthy,9,12,0.10182341885514515,0.02726236008415677,0.2704701945191901,1.8181950631106378,1.1374682101172333,2.4640970228206043,40.433562430947,24.284201578525227,119.06172404215714,0.71015,0.3333333333333333,0.8333333333333334,0.7017333333333333,0.5555555555555556,1.0,0.7242441616261823,0.5,0.8,0.7055314814814816,0.6574074074074074,0.7592592592592593,yz,F1,0.10182341885514515,False,False
F1_yz,T,Solidity,t_Solidity,not_equal,False,5000,False,ACM,9,12,0.403203771070757,0.14911629104032328,0.7565218695866858,-0.8957026539914057,-1.5157286465042388,-0.31456473553896913,0.9070680129311866,0.5693456624811005,0.9997944377922728,0.6110333333333334,0.331250000000009,1.0,0.6859888888888889,0.25,1.0,0.5889168118173685,0.42785714285714593,0.7,0.6055777777777778,0.5092592592592592,0.7037037037037037,yz,F1,0.7562590945038713,False,False
F1_yz,T,Distance,t_Distance,not_equal,False,5000,False,Healthy,9,12,0.18774290275163186,0.04279688292805677,0.48019012278644474,1.455672308275087,0.7202364659383136,2.1736991624492785,16.398930574456994,10.028171925836544,20.349420222068527,0.4447,0.25,0.75,0.9388,0.6666666666666666,1.0,0.5879783355746935,0.4,0.75,0.6476611111111111,0.5555555555555556,0.7314814814814815,yz,F1,0.18774290275163186,False,False
F1_yz,T,Compact,t_Compact,not_equal,False,5000,False,Healthy,9,12,0.75242504244473,0.3915251668205534,0.9882962052331153,0.2554299362727591,-0.38035537034691574,0.870942643220963,0.45006895198152785,0.1741386013290629,0.6393754692496515,0.6308722222222223,0.3333333333333333,1.0,0.6874611111111111,0.16666666666666666,0.8888888888888888,0.6435780839796399,0.47058823529411764,0.75,0.5596833333333334,0.4537037037037037,0.6481481481481481,yz,F1,0.75242504244473,False,False
F1_yz,T,Angle,t_Angle,not_equal,False,5000,False,ACM,9,12,0.25607569237193284,0.10380255296788674,0.8232566679193575,-1.2856411565194148,-1.7533512494432784,-0.22071294651108891,1.7408911636783313,-122.48407717313798,25.27714836485979,0.39716666666666667,0.2222222222222222,1.0,0.9071444444444443,0.25,1.0,0.5052249122901565,0.36363636363636365,0.6666666666666666,0.623187037037037,0.5185185185185185,0.6944444444444445,yz,F1,0.6309319124460985,False,False
F1_yz,QRS,Area_Net,qrs_Area_Net,not_equal,False,5000,True,Healthy,9,12,0.02451702463616754,0.006468751214482801,0.06621361590281982,2.5623981835645693,1.9525445658038296,3.1771259798809717,105.19311925608001,19.351142821145352,195.56160678659373,0.6723166666666666,0.5,0.9166666666666666,0.8451333333333332,0.5555555555555556,1.0,0.7468834670610158,0.6666666666666666,0.8461538461538461,0.7838518518518518,0.7314814814814815,0.8333333333333334,yz,F1,0.13420383210199646,False,False
F1_yz,QRS,Area_Hull,qrs_Area_Hull,not_equal,False,5000,True,Healthy,9,12,0.038928816170214715,0.011465888829576972,0.09878448094779281,2.3143520461881755,1.7377335793523339,2.880851368750187,185.43333722986915,34.47353059949224,315.5708116626182,0.57355,0.4166666666666667,0.9166666666666666,0.8995777777777777,0.5555555555555556,1.0,0.684730432569878,0.5882352941176471,0.8148148148148148,0.7382,0.6944444444444444,0.7870370370370371,yz,F1,0.11929892787123246,False,False
F1_yz,QRS,Solidity,qrs_Solidity,not_equal,False,5000,False,Healthy,9,12,0.0724598632434452,0.0044188343310618775,0.32170244163316725,2.192718078315448,1.021340932706498,3.378670597871289,0.8148034367849952,0.6235983973265727,0.9427246171338974,0.7377166666666666,0.5833333333333334,0.9166666666666666,0.8426666666666668,0.6666666666666666,0.8888888888888888,0.7928883069604994,0.7,0.88,0.75635,0.6388888888888888,0.8518518518518519,yz,F1,0.2898394529737808,False,False
F1_yz,QRS,Distance,qrs_Distance,not_equal,False,5000,True,Healthy,9,12,0.046951857039708174,0.01719810547402096,0.1015993076713565,2.198847851080667,1.7329089768101764,2.658458162182565,29.596952022754994,20.121972342973578,35.433535992096786,0.5751,0.4166666666666667,0.8333333333333334,0.9723111111111111,0.7777777777777778,1.0,0.7178921013952619,0.5882352941176471,0.8181818181818182,0.7304166666666667,0.6756944444444454,0.7870370370370371,yz,F1,0.06260247605294424,False,False
F1_yz,QRS,Compact,qrs_Compact,not_equal,False,5000,False,Healthy,9,12,0.24351555517521964,0.030603030802711702,0.6230094089675029,1.3343816136439237,0.5011806834156568,2.358184876103851,0.18927333399091373,0.07612274541222158,0.32883636109129166,0.7587666666666667,0.5,1.0,0.7365888888888888,0.4444444444444444,0.8888888888888888,0.7701633899722098,0.631578947368421,0.8695652173913043,0.7263962962962963,0.6203703703703705,0.8240740740740741,yz,F1,0.6206086475153967,False,False
F1_yz,QRS,Angle,qrs_Angle,not_equal,False,5000,False,Healthy,9,12,0.5260219859589402,0.13887468651273355,0.9668743004473247,0.6915411950544754,-0.08786472986648623,1.5489976622327313,-66.69438651001616,-80.50289389765234,-2.340222306602582,0.7065,0.3333333333333333,0.75,0.6383222222222222,0.4444444444444444,0.8333333333333334,0.708975090381239,0.42857142857142855,0.782608695652174,0.5896240740740741,0.47222222222222227,0.6851851851851851,yz,F1,0.7651942654545838,False,False
F1_yz,ST,Area_Net,st_Area_Net,not_equal,False,5000,False,Healthy,9,12,0.4042674460716615,0.02235657660120648,0.9612744169447549,0.9122780127514101,-0.8454615166163127,2.5510709522583603,11.239712265149992,-2.113662641484922,42.91397196027546,0.6348277777777778,0.2222222222222222,1.0,0.7423277777777777,0.25,1.0,0.6631969195759817,0.36363636363636365,0.8333333333333334,0.6107259259259259,0.4351851851851852,0.7962962962962963,yz,F1,0.6406449853308659,False,False
F1_yz,ST,Area_Hull,st_Area_Hull,not_equal,False,5000,False,Healthy,9,12,0.411376897687381,0.028773318298583272,0.9535910706854472,0.9181926237099158,-0.5792942996839355,2.411618638930089,19.929691964018705,-0.017401504212436032,61.665154468736155,0.63165,0.25,1.0,0.7422833333333334,0.25,1.0,0.6670728648304275,0.375,0.8333333333333334,0.615537037037037,0.45370370370370366,0.7870370370370371,yz,F1,0.5448867496378113,False,False
F1_yz,ST,Solidity,st_Solidity,not_equal,False,5000,False,Healthy,9,12,0.5252008433663934,0.040219263915809836,0.9776932710469631,0.4966503276294283,-1.0258639811813277,2.21178745262393,0.5292862276217718,0.14805077485145055,0.9868066754249587,0.6334833333333333,0.2222222222222222,1.0,0.6910166666666666,0.24930555555555856,1.0,0.6362596238748768,0.36363636363636365,0.8275862068965517,0.5913611111111111,0.4722222222222222,0.7592592592592593,yz,F1,0.5920863314264029,False,False
F1_yz,ST,Distance,st_Distance,not_equal,False,5000,False,Healthy,9,12,0.3604901640038108,0.008554805353488716,0.9575417226982635,1.1169738647874818,-0.6194041546154758,2.9889653114942756,3.4626506490638196,-0.45442744367923155,7.725609313264161,0.5859833333333334,0.25,1.0,0.8089333333333333,0.25,1.0,0.6491334731926054,0.4,0.8333333333333334,0.6347722222222223,0.46296296296296297,0.8333333333333333,yz,F1,0.5062857045012399,False,False
F1_yz,ST,Compact,st_Compact,not_equal,False,5000,False,Healthy,9,12,0.5414495493420626,0.048316443437493146,0.9796027204895315,0.46898043095138164,-1.003246705241985,2.1089298709181614,0.1988868758658583,0.024627738428341754,0.4645942133610741,0.6298388888888888,0.2222222222222222,1.0,0.6806,0.2222222222222222,1.0,0.6319907801810083,0.3333333333333333,0.8275862068965517,0.5830907407407407,0.46296296296296297,0.75,yz,F1,0.6117304414176443,False,False
F1_yz,ST,Angle,st_Angle,not_equal,False,5000,False,Healthy,9,12,0.3121464677509898,0.10364462970762366,0.6979048448226262,1.1155037298590325,0.39622190782156935,1.7374290709377758,100.29560457344378,-6.304423077834355,153.27346794682967,0.6113111111111111,0.3333333333333333,1.0,0.7237555555555556,0.3333333333333333,1.0,0.6543261416028705,0.5,0.8,0.6313277777777777,0.5370370370370371,0.7222222222222222,yz,F1,0.6194870342450687,False,False
EZ_yz,T,Area_Net,t_Area_Net,not_equal,False,5000,True,Healthy,9,12,0.013665150663917155,0.00204198832146873,0.0511544089388308,2.9289782523605528,2.0872945049707914,3.7852000628489724,27.372576305223966,21.65107622020274,31.49202440389565,0.814,0.75,0.8333333333333334,0.8898444444444445,0.7777777777777778,1.0,0.8580198676533232,0.8181818181818182,0.8695652173913043,0.8269296296296296,0.787037037037037,0.8703703703703705,yz,EZ,0.02934143118097417,True,False
EZ_yz,T,Area_Hull,t_Area_Hull,not_equal,False,5000,True,Healthy,9,12,0.011013364591129594,0.0018932578221187886,0.037768736447356836,3.0164971507872202,2.234582772122208,3.815520763225796,35.062768433167555,24.097292295170632,48.015527252317085,0.7626333333333333,0.6666666666666666,0.8333333333333334,0.8744444444444446,0.7777777777777778,1.0,0.8203863817646883,0.7619047619047619,0.8695652173913043,0.8170833333333334,0.7685185185185185,0.8703703703703703,yz,EZ,0.017621383345807352,True,True
EZ_yz,T,Solidity,t_Solidity,not_equal,False,5000,False,Healthy,9,12,0.599139996457258,0.23056318648137775,0.9716358785933914,0.5398817107048713,-0.23434170646563682,1.2669211888787002,0.7756421566568219,0.5378872011681661,0.9947174696310902,0.8078888888888889,0.3333333333333333,1.0,0.4566333333333334,0.2222222222222222,0.9166666666666666,0.7127653233379321,0.4607142857142893,0.8,0.5403537037037037,0.4537037037037037,0.6388888888888888,yz,EZ,0.7562590945038713,False,False
EZ_yz,T,Distance,t_Distance,not_equal,False,5000,False,Healthy,9,12,0.10696058353058747,0.017325523466232885,0.2965147106543072,1.8162672939530413,1.0738606276887188,2.6330167249627072,12.3221593875262,7.408427373940559,19.20283095599345,0.6387333333333333,0.3333333333333333,0.9166666666666666,0.7814444444444444,0.4444444444444444,1.0,0.6993576944896824,0.5,0.8181818181818182,0.6833407407407407,0.5833333333333333,0.7962962962962963,yz,EZ,0.12224066689209998,False,False
EZ_yz,T,Compact,t_Compact,not_equal,False,5000,False,Healthy,9,12,0.6755106858507403,0.34790465609319426,0.9749205324740401,0.4287587498674364,-0.10140901481208818,0.9663860974159415,0.29597098649392173,0.16205056303342372,0.6104810381150652,0.7425222222222223,0.3333333333333333,0.8333333333333334,0.5763555555555556,0.4444444444444444,0.9166666666666666,0.7114956352404327,0.42857142857142855,0.7692307692307693,0.5716240740740741,0.4814814814814815,0.638888888888889,yz,EZ,0.75242504244473,False,False
EZ_yz,T,Angle,t_Angle,not_equal,False,5000,False,ACM,9,12,0.57130402935951,0.17964052194342686,0.9751303156089831,-0.5877060985052546,-1.3958646403019548,0.25841329477166186,-21.577060534800893,-164.3009544622029,150.78127267572387,0.8405833333333332,0.3333333333333333,1.0,0.43742777777777775,0.25,1.0,0.6449497881660027,0.5,0.72,0.5015685185185185,0.39814814814814814,0.6296296296296297,yz,EZ,0.7121019911271312,False,False
EZ_yz,QRS,Area_Net,qrs_Area_Net,not_equal,False,5000,False,Healthy,9,12,0.15851295928873996,0.09291565548185865,0.25952837541605817,1.5130231992019085,1.1738170847207952,1.8208181500654006,221.75319557173043,20.70951985890076,373.0426210640436,0.3629,0.25,0.8333333333333334,0.9536666666666668,0.4444444444444444,1.0,0.5068889818074347,0.4,0.7586206896551724,0.5945277777777778,0.537037037037037,0.6666666666666666,yz,EZ,0.15851295928873996,False,False
EZ_yz,QRS,Area_Hull,qrs_Area_Hull,not_equal,False,5000,False,Healthy,9,12,0.19875401172607507,0.09778369640059759,0.3525279118423651,1.3742718102058613,0.958222845819407,1.7810237777199376,179.5928203311731,15.946654454916146,374.7345443562622,0.5103333333333334,0.25,1.0,0.8149111111111111,0.3333333333333333,1.0,0.5812456530921266,0.4,0.8,0.6251314814814815,0.5648148148148149,0.6851851851851852,yz,EZ,0.19875401172607507,False,False
EZ_yz,QRS,Solidity,qrs_Solidity,not_equal,False,5000,False,Healthy,9,12,0.7168654870155665,0.2891091395762854,0.988708421183718,0.1439423073346728,-0.7693032421240311,1.0536329643578195,0.7632633963282585,0.2857175841260685,1.001991184153623,0.6590333333333334,0.2222222222222222,1.0,0.61025,0.16666666666666666,1.0,0.6219463807313569,0.36363636363636365,0.7586206896551724,0.5470092592592594,0.4351851851851851,0.6574074074074074,yz,EZ,0.7168654870155665,False,False
EZ_yz,QRS,Distance,qrs_Distance,not_equal,False,5000,False,Healthy,9,12,0.23915775389237587,0.07693564233664461,0.50055480874425,1.2718640614255687,0.6867247579699878,1.8838870494552582,29.611520945911057,24.195630495310837,37.90726783073589,0.52,0.3333333333333333,0.5833333333333334,0.8735555555555555,0.7777777777777778,1.0,0.6407986588293327,0.5,0.7368421052631579,0.6260018518518519,0.5555555555555556,0.6944444444444444,yz,EZ,0.27332314730557244,False,False
EZ_yz,QRS,Compact,qrs_Compact,not_equal,False,5000,False,Healthy,9,12,0.4084928976219387,0.13621275644997166,0.818407725177913,0.8942837616365352,0.23248761573352034,1.5639287846211138,0.30452368383766837,0.1591963788543395,0.4514590145697814,0.45993888888888895,0.3333333333333333,0.6666666666666666,0.8716166666666668,0.6666666666666666,1.0,0.5862529024645632,0.47058823529411764,0.7,0.5661944444444446,0.4907407407407407,0.6574074074074074,yz,EZ,0.6206086475153967,False,False
EZ_yz,QRS,Angle,qrs_Angle,not_equal,False,5000,False,ACM,9,12,0.10034161394659569,0.019776218412856515,0.3083333507548283,-1.848356754884711,-2.5519751320423274,-1.0468168841424095,-41.789573484878176,-131.99838988941949,79.81524199992012,0.8971111111111111,0.6666666666666666,1.0,0.5747666666666666,0.4166666666666667,0.75,0.7270575962373429,0.6666666666666666,0.782608695652174,0.6768333333333333,0.5740740740740741,0.7592592592592592,yz,EZ,0.5282396197732745,False,False
EZ_yz,ST,Area_Net,st_Area_Net,not_equal,False,5000,False,ACM,9,12,0.5864755378921225,0.15302446634945555,0.9787262620844712,-0.26360677435047264,-1.416923757419791,1.2414186317115343,25.117610984985035,-0.9972565369670519,99.24391779355936,0.5394777777777777,0.1111111111111111,1.0,0.7382388888888889,0.16666666666666666,1.0,0.5455343369810731,0.2,0.8333333333333334,0.5296277777777778,0.34259259259259256,0.7407407407407407,yz,EZ,0.6406449853308659,False,False
EZ_yz,ST,Area_Hull,st_Area_Hull,not_equal,False,5000,False,ACM,9,12,0.6541662421967032,0.1910560461079451,0.9840139144420461,-0.043994394244073365,-1.1748929404655142,1.2477571245925538,34.8491596961398,-0.8012368441596494,149.34137343548113,0.5797277777777778,0.1111111111111111,1.0,0.7126388888888888,0.16666666666666666,1.0,0.5725998475457753,0.2,0.8333333333333334,0.5454666666666667,0.34259259259259256,0.7592592592592593,yz,EZ,0.6541662421967032,False,False
